compensation,date,early_access,found_funny,found_helpful,found_unhelpful,hours,page,page_order,product_id,products,recommended,text,user_id,username,,,
,2020-01-07,FALSE,,,,120.6,1224,2,292030,20,TRUE,"Really Good Game, that is my first open world game and I enjoyed it :D",,Klem,,,
,2020-01-07,FALSE,,,,93.8,1224,3,292030,68,TRUE,amazing,7.65612E+16,Geryones,,,
,2020-01-07,FALSE,,,,62.9,1224,4,292030,65,TRUE,,7.65612E+16,Frency,,,
,2020-01-07,FALSE,,,,14.9,1224,5,292030,63,TRUE,"Well, all what can be said already has been said. This. Game. Is. Awesome.
It`s The Morrowind from 2010-2020 decade.",,�?,,,
,2020-01-07,FALSE,,,,207.7,1224,6,292030,160,TRUE,"Only have played it for 6 hours, but man I am already loving it and can see how much of an enjoyable timesink this is going to be!",,Xanadar,,,
,2020-01-07,FALSE,,,,158.8,1224,7,292030,76,TRUE,"Good game, some issues that haven't been fixed but very minor.
being a Super soldier hired to kill beasts and monsters on a journey to find your 'daughter' is an incredibly fun experience and there are many characters you get to know and love along the way.
I would definitely recommend this to other people",,Gary of Riverton,,,
,2020-01-07,FALSE,,,,80.3,1224,8,292030,61,TRUE,Its good,7.65612E+16,Razbraz,,,
,2020-01-07,FALSE,,,,71.3,1224,9,292030,11,TRUE,"Tbh it's the best game I've played in my life.
It's main strength is the story.. The emotional connection a player has with all the characters while playing this game is unimaginable! I still remember the emptiness I felt after finishing the game, indicating how strong a bond I had with every character.
It's vast open world is one of the most beautiful open worlds ever.. The world is so detailed that you could spend hours immersed into it. It's also is full of activites which is breathtaking actually.
The gameplay is also considerably well considering it has so many other strong plus points. The sound and the voiceovers are to the point. The soundtracks are one of my favourites.",,Witcher,,,
,2020-01-07,FALSE,,,,1.6,1225,0,292030,15,TRUE,"Best.
Game.
Ever.",,Scourgey,,,
,2020-01-07,FALSE,,,,100.2,1225,1,292030,24,TRUE,best game,,Ghada,,,
,2020-01-07,FALSE,,,,152.6,1225,2,292030,66,TRUE,This game is like listening to Led Zeppelin IV for the first time ever for the whole play-through. Cannot recommend more.,,Jareth,,,
,2020-01-07,FALSE,,,,8.2,1225,3,292030,33,TRUE,a,,PupperPie,,,
,2020-01-07,FALSE,,,,57.6,1225,4,292030,232,TRUE,"I watched the TV show and decided to play the game,  there's a lot of cut scenes and story and that's what I was hoping for.",,[BruceWillis]WS,,,
,2020-01-07,FALSE,,,,136.2,1225,5,292030,93,TRUE,extremely long but good nontheless,7.65612E+16,Tideend,,,
,2020-01-07,FALSE,,,,160.4,1225,6,292030,51,TRUE,Fantastic Story. Good gameplay. Hours of fun.,7.65612E+16,Mikkel Fox,,,
,2020-01-07,FALSE,1,,,100.2,1225,7,292030,21,TRUE,"Love the game. Made me care for every women on the entire continent. With that being said, I had to say good bye to all of them before I went to Skellige. Slept with every hooker in Velen. But then It struck me. There was still a brothel in Toussaint. What would they think of me if I left them behind? Anywas the dlc was way over my level. I was around level 20 but I couldnt leave them behind. I had to go on a journey to visit the poor lasses. After a lot of blood, sweat and tears I finally made it to the brothel in Toussaint. Slept with everyone, some even twice. After that I was ready to head to Skellige. 10/10 game, just brilliant.
PS: The Elf in Novigrad is the best one, spent around 2k in total on her. She is now rich and has 5 baby boys. Father is still unknown",7.65612E+16,Corona infected veteran,,,
,2020-01-07,FALSE,,,,64.3,1225,8,292030,61,TRUE,Truly a glorious masterpiece of a game.,7.65612E+16,Zad3n,,,
,2020-01-07,FALSE,,,,292.7,1225,9,292030,32,TRUE,j,,RockTheBaby,,,
,2020-01-07,FALSE,,,,135.1,1226,0,292030,255,TRUE,"Great game. The story starts out a little slow, but once I got into it, I really started enjoying it. Even the side quests are interesting and unique. If you have watched the Netflix show already, you would swear they made the game after. I give this game a 10/10.",,ValenKeyes,,,
,2020-01-07,FALSE,,,,129,1226,1,292030,5,TRUE,this is the best RPG game I have ever played.thumb!,7.65612E+16,1449698909,,,
,2020-01-07,FALSE,,,,111.4,1226,2,292030,56,TRUE,This game is a masterpiece,7.65612E+16,Backstein Bernhard,,,
,2020-01-07,FALSE,,,,264,1226,3,292030,16,TRUE,"Great game, nothing else to say.",7.65612E+16,Riggs_510,,,
,2020-01-07,FALSE,,,,253.2,1226,4,292030,117,TRUE,"The Witcher series is a wonderful one. Full of exploration, amazing dialogue and over all just a good story. Those who give it a hard time for some of its unoriginal sub plots forget these games are based on books written in the 90's. There are thousands of other games you could blow your money on, but this is one you'll keep coming back to time and time again for good mechanics, fun fights and witty banter.",7.65612E+16,Peppu,,,
,2020-01-07,FALSE,,,,317.5,1226,5,292030,22,TRUE,very good game. immersive and to get lost exploring just moving around. awesome story.,7.65612E+16,jblaze90,,,
,2020-01-07,FALSE,,,,54,1226,6,292030,44,TRUE,love how open it is.,,[TDH] KING,,,
,2020-01-07,FALSE,,,,111.7,1226,7,292030,125,TRUE,amazing,7.65612E+16,sophie_leenders,,,
,2020-01-07,FALSE,,,,80.8,1226,8,292030,93,TRUE,"nothing to change, nothing to complain. 10/10",,Pixel,,,
,2020-01-07,FALSE,,,,21.7,1226,9,292030,490,TRUE,HJGHJ,,Extr,,,
,2020-01-07,FALSE,,,,58.4,1227,0,292030,311,TRUE,its alright,7.65612E+16,Deathscythe,,,
,2020-01-07,FALSE,,,,72.7,1227,1,292030,63,TRUE,"Simply the best RPG and best open world game made so far. The story is completely AMAZING and even if you don't know a lot about the witcher universe, it is very easy to get the hang of.  10/10",,TTheBlackout,,,
,2020-01-07,FALSE,,,,111,1227,2,292030,52,TRUE,Do it this game is amazing buy it on sale,,K4N3K1,,,
,2020-01-07,FALSE,,,,28.6,1227,3,292030,15,TRUE,yes,7.65612E+16,rottenchipmunk9,,,
,2020-01-07,FALSE,,,,100.8,1227,4,292030,131,TRUE,i like the game,7.65612E+16,bear,,,
,2020-01-07,FALSE,,,,133.9,1227,5,292030,188,TRUE,best game ever,7.65612E+16,sixtran,,,
,2020-01-07,FALSE,,,,39.3,1227,6,292030,22,TRUE,♥♥♥♥ing best game i've ever played,7.65612E+16,UwU,,,
,2020-01-07,FALSE,,,,6.1,1227,7,292030,84,TRUE,Very Epic,,Bismarck,,,
,2020-01-07,FALSE,,,,89.7,1227,8,292030,96,TRUE,very good,7.65612E+16,MartineeZ,,,
,2020-01-07,FALSE,,,,223.1,1227,9,292030,73,TRUE,Must be the best game i have ever played!,7.65612E+16,Fesan,,,
,2020-01-07,FALSE,,,,69.5,1228,0,292030,54,TRUE,gebralta is good,,Pope,,,
,2020-01-07,FALSE,,,,24.4,1228,1,292030,9,TRUE,"Great game, enjoyed the previous games on console. This one is even better than the first two. Tons of stuff to do. Better fighting mechanics and new things put into the game. Definitely give it a try",7.65612E+16,OG_Storm_Troopa�?,,,
,2020-01-07,FALSE,,,,92.4,1228,2,292030,7,TRUE,By far the best game I have ever played.,7.65612E+16,g0Ku,,,
,2020-01-07,FALSE,,,,27.4,1228,3,292030,117,TRUE,Amazong,,Paunczki,,,
,2020-01-07,FALSE,,,,234.4,1228,4,292030,194,TRUE,11��10��,,Knocks,,,
,2020-01-07,FALSE,,,,227.1,1228,5,292030,16,TRUE,Great addition to the fantasy rpg genre,7.65612E+16,The_Lizard,,,
,2020-01-07,FALSE,,,,30.5,1228,6,292030,94,TRUE,Just ♥♥♥♥ off and get it already.,7.65612E+16,Big Yosh,,,
,2020-01-07,FALSE,,,,127.3,1228,7,292030,24,TRUE,"Simply put: Get it. Get it now!
One of (if no the) best RPGs I've ever played.",7.65612E+16,amichael0500,,,
,2020-01-07,FALSE,,,,31.4,1228,8,292030,21,TRUE,This game makes me happy :),7.65612E+16,Random Dave,,,
,2020-01-07,FALSE,,,,152.1,1228,9,292030,30,TRUE,"My favorite game of all time, first played through it on Xbox and then PC. Both DLC's are amazing, Blood and Wine is my favorite. Hearts of Stone is a great too.
Gwent is ♥♥♥♥ing amazing, I now log on sometimes to solely play gwent against my butler. Hated it at first but once you learn it, you will love it. Nothing better than getting a hand full of spies. Northern Realms deck ftw",7.65612E+16,Bed Staynz,,,
,2020-01-07,FALSE,,,,144,1229,0,292030,33,TRUE,Great Game,7.65612E+16,Twanobi,,,
,2020-01-07,FALSE,,,,116.1,1229,1,292030,126,TRUE,played only 6 hours. But those 6 hours were epic gamer hours.,,Georgethekiller,,,
,2020-01-07,FALSE,,,,182.2,1229,2,292030,489,TRUE,Toss a coin to your witcher.,,A Very Stressed Bear,,,
,2020-01-07,FALSE,,,,91,1229,3,292030,91,TRUE,,7.65612E+16,ChrisBTv,,,
,2020-01-07,FALSE,,,,170.9,1229,4,292030,51,TRUE,"This is probably the best game you'll play. Story, character aswell as gameplay!",7.65612E+16,Wardock,,,
,2020-01-07,FALSE,,,,104.3,1229,5,292030,36,TRUE,best gamke 6.5/10 perfect score,7.65612E+16,asmerage,,,
,2020-01-07,FALSE,,,,64,1229,6,292030,103,TRUE,Obviously.,,Nerfed,,,
,2020-01-07,FALSE,,,,170.6,1229,7,292030,58,TRUE,Love it,,Omae wa mō Shindeiru,,,
,2020-01-07,FALSE,,,,4.4,1229,8,292030,27,TRUE,Epic,,🅷33🅼4🅽,,,
,2020-01-07,FALSE,,,,606.6,1229,9,292030,172,TRUE,Best game I ever played,7.65612E+16,instant,,,
,2020-01-07,FALSE,,,,111.8,1230,0,292030,125,TRUE,"Forgot about this game till I watched the wither series.  This game is fricken amazing.  I love the story lines, I love how they take myths and make it their own.  Many times in hilarious ways.  The only downside of the game for PC users is that if you don't have a gamepad, the game is slightly harder due to controls.",,[MUGA]Caladian,,,
,2020-01-07,FALSE,,,,208,1230,1,292030,42,TRUE,Got hooked on the game the second I played it. 9/10 would recommend. Watch out for bugs though.,7.65612E+16,Leptospirosis,,,
,2020-01-07,FALSE,,,,132.7,1230,2,292030,160,TRUE,"A game where the busy work does not feel like busy work. Where you can simply focus on the main quests and ignore anything else, however as you play you become more and more invested in checking in to villages you've been to when quests arise. You become concerned for the well being of folk you interact with, and in the outlying villages you will be greeted by some very warmly in passing dialogue whereas in towns outside of Skellige you might find yourself listening to a lot of people insulting or demeaning you.
It's main story is very, very solid the quests flow brilliantly, the dialogue is meaningful, the characters are lovable, questionable or despicable in equal measures.
Side quests feel like they could be another game's main story and the monster hunts are interesting.
It's fantastic and I highly recommend it.",7.65612E+16,Dasacht,,,
,2020-01-07,FALSE,,,,101.1,1230,3,292030,83,TRUE,love the game and the series,7.65612E+16,IWL irelmo,,,
,2020-01-07,FALSE,,,,51.1,1230,4,292030,64,TRUE,"I purchased this game before the Witcher show, and found myself bored. However, now being fully immersed in the world and interested in the series as a whole, I'm addicted. Playing as Geralt of Rivia is thrilling, especially in a story as great as this one. Would recommend to players who enjoy single player games, and would recommend it even more to fans of high fantasy.",7.65612E+16,Kryptonis,,,
,2020-01-07,FALSE,,,,36.1,1230,5,292030,82,TRUE,"Slaying monsters, banging sorceresses, and looking for a old guy's goat. What's not to love?",7.65612E+16,jasenkov,,,
,2020-01-07,FALSE,,,,43.4,1230,6,292030,153,TRUE,Simply an amazing game. Would recommend to anyone looking for single player RPG,7.65612E+16,Parzival,,,
,2020-01-07,FALSE,,,,39.3,1230,7,292030,52,TRUE,Great game,7.65612E+16,Moist Tuna,,,
,2020-01-07,FALSE,,,,19.9,1230,8,292030,31,TRUE,amazing game,7.65612E+16,Adam923,,,
,2020-01-07,FALSE,,,,93.8,1230,9,292030,57,TRUE,"An legendary game, that definitely left it's mark on game industries! Well written story, beautiful graphics, stunning views, amazing music and lots of memorable characters! Worth buying for a full price and investing tons of hours.",,.daryl,,,
,2020-01-07,FALSE,,,,108.8,1231,0,292030,5,TRUE,GFF,7.65612E+16,Jozifek268,,,
,2020-01-07,FALSE,,,,98.2,1231,1,292030,16,TRUE,BEST GAME EVER MADE. PERIOD,7.65612E+16,Beta Male,,,
,2020-01-07,FALSE,,,,46.2,1231,2,292030,56,TRUE,"Amazing show, even better game. Besides a few bugs like a cat walking through a mans chest during a cutscene and the fact that there are only like 10 child NPC faces (so you end up seeing the same child constantly) it's damn near perfect. 9.8/10.",7.65612E+16,SuperNerd,,,
,2020-01-07,FALSE,,,,52,1231,3,292030,79,TRUE,Amazing Game,7.65612E+16,natejudkins,,,
,2020-01-07,FALSE,,,,46.1,1231,4,292030,42,TRUE,"amazing game, 10/10 my favorite game",,simp baby,,,
,2020-01-07,FALSE,,,,89.9,1231,5,292030,150,TRUE,Best story telling in a game i´ve seen,7.65612E+16,Corvax of DooM,,,
,2020-01-07,FALSE,,,,11.2,1231,6,292030,62,TRUE,its  good,,Jpeavs,,,
,2020-01-07,FALSE,,,,154.4,1231,7,292030,193,TRUE,does this game even need another good review?!? 10/10 game all the way through,7.65612E+16,ThisFudginGuy,,,
,2020-01-07,FALSE,,,,91.8,1231,8,292030,114,TRUE,I'm not sure why but this game is such a dark horse. It goes on sale for practically nothing over and over again and a bunch of people still dont get it and im not sure why. This game is a Beautifully crafted world with multiple environments that continue to change. All of which is almost always interactable with details and lore to inform you on its backstories. This game does a wonderful job at making you feel like a strong warrior while still reminding you that if you do somthing dumb or get in over your head youre gonna get clapped.,,emberdragon224,,,
,2020-01-07,FALSE,,,,235,1231,9,292030,96,TRUE,The Witcher = The only RPG you'll ever need.,7.65612E+16,Leddy,,,
,2020-01-07,FALSE,,,,80.7,1232,0,292030,41,TRUE,Nice.,,Mysteus,,,
,2020-01-07,FALSE,,,,47.8,1232,1,292030,148,TRUE,good,7.65612E+16,namronthegreat,,,
,2020-01-07,FALSE,3,,,69.7,1232,2,292030,134,TRUE,I like it,,Wi :?,,,
,2020-01-07,FALSE,,,,4.3,1232,3,292030,325,TRUE,Good game,,Fluxee,,,
,2020-01-07,FALSE,,,,85.3,1232,4,292030,23,TRUE,Might be the best game of our generation,,Jizzy Hands,,,
,2020-01-07,FALSE,,,,150.9,1232,5,292030,173,TRUE,quite simply the best game I've ever played.,7.65612E+16,calumnium,,,
,2020-01-07,FALSE,,,,152.5,1232,6,292030,26,TRUE,A masterpiece,,MELONcHOLY,,,
,2020-01-07,FALSE,,,,92,1232,7,292030,255,TRUE,Biały Wilk w pełni wpierdalasz i patroszyćawal potwórów,,super snelle planga,,,
,2020-01-07,FALSE,,,,147.2,1232,8,292030,478,TRUE,"I'm not gonna bother, you already know about the game",,mithranor,,,
,2020-01-07,FALSE,,,,20.4,1232,9,292030,58,TRUE,Lovely Game,,その一口は87でしたか,,,
,2020-01-07,FALSE,,,,89.8,1233,0,292030,24,TRUE,Roach,,Jezman,,,
,2020-01-07,FALSE,,,,27.1,1233,1,292030,18,TRUE,not enough fisstech,,CheekClapper76,,,
,2020-01-07,FALSE,,,,39,1233,2,292030,29,TRUE,it is amazing and very immersive,,Riker,,,
,2020-01-07,FALSE,,,,51.8,1233,3,292030,189,TRUE,"It's a template for a Badass RPG, others should learn.",,Nolaan,,,
,2020-01-07,FALSE,,,,191.2,1233,4,292030,164,TRUE,This game is like cocaine but cheaper :),7.65612E+16,John McNaughton,,,
,2020-01-07,FALSE,,,,200.3,1233,5,292030,171,TRUE,Nice,,Rusty,,,
,2020-01-07,FALSE,,,,87.3,1233,6,292030,276,TRUE,"another essential game to literally everyone's steam library
deadass",,taylor,,,
,2020-01-07,FALSE,,,,63.6,1233,7,292030,20,TRUE,just play this game man ♥♥♥♥ its from 2015 and plays better than most 2019 games,,Casual Steve,,,
,2020-01-07,FALSE,,,,81.3,1233,8,292030,123,TRUE,"♥♥♥♥ game, plays way better on gamecube",,Nico,,,
,2020-01-07,FALSE,,,,64.6,1233,9,292030,15,TRUE,"For players who enjoy long story lines and side quests, this is excellent. Me myself enjoy this game a LOT.",7.65612E+16,Poikko,,,
,2020-01-07,FALSE,,,,25.4,1234,0,292030,3,TRUE,"zajebista gra, głos Rozenka idealnie wpasowuje się w postać Geralta",7.65612E+16,ALBI0045,,,
,2020-01-07,FALSE,,,,149.9,1234,1,292030,85,TRUE,"Toss a coin to your Witcher!! Amazing game, loved it!",7.65612E+16,Twispa,,,
,2020-01-07,FALSE,,,,96.8,1234,2,292030,59,TRUE,Bought this game just so I could make myself prepared and try to at least understand the lore a bit before watching the Netflix series. I didn't expect the game to be that good and I end up spending more time on the game than watching the show.,,[insert profile name],,,
,2020-01-07,FALSE,,,,27.4,1234,3,292030,192,TRUE,"This game is undeniably incredible. CD Projekt Red has done an exceptional job at refining the Witcher franchise into something astounding. If you have not played this game, please play it. It deserves the recognition. Strong writing and immense attention to detail is what keeps me coming back for more every time. Especially on the PC version, the visuals are stunning. With mods, even more so.
Truly a masterpiece, a must play.",,Fake and a Fraud,,,
,2020-01-07,FALSE,,,,5.9,1234,4,292030,21,TRUE,.,7.65612E+16,Minty_Bobby,,,
,2020-01-07,FALSE,,,,21.3,1234,5,292030,51,TRUE,Capturing and fun. So far so good I like it very much. Storytelling is top notch. Gameplay fun and interesting.,7.65612E+16,Supecko,,,
,2020-01-07,FALSE,1,,,218.2,1234,6,292030,292,TRUE,"Not ""the best game ever"" for sure but pretty great game.",7.65612E+16,BOT Sarge,,,
,2020-01-07,FALSE,,,,120.2,1234,7,292030,23,TRUE,"Just finished game, but story not end yet, i must play all DlC, even like that, Witcher 3 Main story is great I Recommend this game, play as you like anytime and anywhere, enjoy the design environment in game, and if you want more always read books you found, Thanks for CDPR and Sorry because first time I play witcher 3 in pirate version until i decide to stop and play it from the start in legal Version. I'm trully sorry.
PS: Thanks to Griffin Gear.",7.65612E+16,Surgeon,,,
,2020-01-07,FALSE,,,,55.6,1234,8,292030,22,TRUE,Great lore and story,,Elyseon,,,
,2020-01-07,FALSE,,,,160.8,1234,9,292030,174,TRUE,Another satisfied player. One of the best if not the best game I have played. Nothing more to say,,Jake97,,,
,2020-01-07,FALSE,,,,5,1235,0,292030,121,TRUE,"The Witcher 3 is an amazing and beautiful game, with mods you can really change how the game plays from graphics, combat, to animations. There is lots to do and it all comes along with an amazing story.",7.65612E+16,Ben the Unfriendly Canadian,,,
,2020-01-07,FALSE,,,,253.8,1235,1,292030,127,TRUE,10��10��,,TheInfinito,,,
,2020-01-07,FALSE,,,,41.3,1235,2,292030,13,TRUE,Awesome game with a great story line. a must play,,Death,,,
,2020-01-07,FALSE,,,,188,1235,3,292030,56,TRUE,"A masterpiece game in the RPG genre. Play it and fall in love with the world of ""The Witcher"".",7.65612E+16,Dølle,,,
,2020-01-07,FALSE,,,,148.3,1235,4,292030,2,TRUE,"game play, graphics, story line.",7.65612E+16,calicat78,,,
,2020-01-07,FALSE,,,,164.2,1235,5,292030,17,TRUE,game has somthing for evryone rate 11/10 best game ever,7.65612E+16,sachpicqueur69,,,
,2020-01-07,FALSE,,,,41,1235,6,292030,72,TRUE,Triss or Yen? Or both.,7.65612E+16,Hex,,,
,2020-01-07,FALSE,,,,50.9,1235,7,292030,12,FALSE,i dont have any friends to recomend it to...,7.65612E+16,Fluffy Dingdong,,,
,2020-01-07,FALSE,,,,67.1,1235,8,292030,48,TRUE,"love it, though soooo much talk",7.65612E+16,[TL] AlphaX,,,
,2020-01-07,FALSE,1,,,151.2,1235,9,292030,1465,TRUE,toss a coin to your witcher!,,h0tsp4ce,,,
,2020-01-07,FALSE,,,,39.7,1236,0,292030,49,TRUE,yawa lingawa,7.65612E+16,JANJAnLANI Cristal Butit,,,
,2020-01-07,FALSE,,,,32.9,1236,1,292030,77,TRUE,game,,TheJudasPriest,,,
,2020-01-07,FALSE,,,,138.3,1236,2,292030,118,TRUE,"Pros: *Very good game.
*You don't really need to have played the previous games, a lot is revealed trough dialogue.
*Best DLC this decade, there are ""triple A"" entire games with less content than one of the 2 main DLC of this game.
Cons: *If you read this and haven't played it, go play it, NOW! THERE IS NO EXCUSE TO NOT BUY THIS! BUY IT NOW!!!",,mimototeshikaki,,,
,2020-01-07,FALSE,,,,50.2,1236,3,292030,2,TRUE,VAry Good,7.65612E+16,Hyper,,,
,2020-01-07,FALSE,,,,6.6,1236,4,292030,345,TRUE,Masterpiece,,Mangler29,,,
,2020-01-07,FALSE,,,,47.4,1236,5,292030,38,TRUE,one of the best games i have ever played my personal game of the decade and my lifetime,7.65612E+16,AsslackEsser,,,
,2020-01-07,FALSE,,,,26.9,1236,6,292030,49,TRUE,hmm...,,Abstract Beast,,,
,2020-01-07,FALSE,,,,5.4,1236,7,292030,15,TRUE,little tricky at first to learn but it's huge and beautiful and glad I bought it.,7.65612E+16,Vetis,,,
,2020-01-07,FALSE,,,,46.2,1236,8,292030,14,TRUE,yes,7.65612E+16,Axdrago,,,
,2020-01-07,FALSE,,,,76.7,1236,9,292030,190,TRUE,"Imagine if Zelda Breath of the Wild was a PC game, was darker and your sword didn't break.
Imagine no more.",,Reidie,,,
,2020-01-07,FALSE,,,,138.8,1237,0,292030,203,TRUE,"It took me few hours to adjust to UI and controls which made me not want to play it at start once I got adjusted I can't stop playing, I'm 40h in to the game and I haven't done all the stuff that's possible in the first map yet like side quests, contracts, treasure hunts and other. It inculdes great card mini game.",,Pet detective,,,
,2020-01-07,FALSE,,,,102,1237,1,292030,37,TRUE,super fun,,Michael Scott,,,
,2020-01-07,FALSE,,,,152.9,1237,2,292030,4,TRUE,asidhlasjdnjasbdafasimgay;lkajsdklaskldnalsnd,7.65612E+16,jizz khalifa,,,
,2020-01-07,FALSE,,,,316.3,1237,3,292030,101,TRUE,Greatest RPG of all time.,7.65612E+16,CrackSmasher,,,
,2020-01-07,FALSE,,,,64.4,1237,4,292030,243,TRUE,"don't play this game, your life will be taken as forfeit",7.65612E+16,Void,,,
,2020-01-07,FALSE,,,,217.8,1237,5,292030,21,TRUE,♥♥♥♥♥♥ Love it worth every penny,7.65612E+16,DoctorDV,,,
,2020-01-07,FALSE,,,,98.4,1237,6,292030,37,TRUE,"Great game !
I enjoyed this game to It´s last bit. Graphics, cutscenes, story, fights and even the boss fights are enjoyable. I recommend even doing secondary quests (in the future you can gain some shortcuts through the main quests) and the only negative of this game I can think of are the horses... they´r pretty glitchy and gay
97% recommendation from me :)",7.65612E+16,MadTadeusz,,,
,2020-01-07,FALSE,,,,10.3,1237,7,292030,144,TRUE,nice game,,[ S. J.] �?,,,
,2020-01-07,FALSE,,,,251.8,1237,8,292030,140,TRUE,n,7.65612E+16,lil jesus,,,
,2020-01-07,FALSE,,,,98.7,1237,9,292030,94,TRUE,YES,,1_Fast_Hetero,,,
,2020-01-07,FALSE,,,,57.7,1238,0,292030,57,TRUE,"Very nice game, very enjoyable, very likable, very nice",7.65612E+16,._.,,,
,2020-01-07,FALSE,,,,23.9,1238,1,292030,55,TRUE,"Had this game for a while but was never interested in getting into it fully. Now I am. After watching the Netflix series I wanted to finish the game - all I can say is it's amazing. Sure, my hour count is low but I plan to play this heaps.
A MUST HAVE. | Toss a coin to your witcher!",,mood check yo,,,
,2020-01-07,FALSE,,,,20.6,1238,2,292030,3,TRUE,Amazing graphics amazing storyline,7.65612E+16,FeAr_John,,,
,2020-01-07,FALSE,,,,190.1,1238,3,292030,50,TRUE,good stuff,7.65612E+16,AframyK,,,
,2020-01-07,FALSE,,,,125.7,1238,4,292030,111,TRUE,The best,7.65612E+16,rickardnick,,,
,2020-01-07,FALSE,,,,40.7,1238,5,292030,80,TRUE,its the game of the year for a reason,,Chun,,,
,2020-01-07,FALSE,,,,13.3,1238,6,292030,22,TRUE,baie lekker,,BlackAngel,,,
,2020-01-07,FALSE,,,,90.5,1238,7,292030,7,TRUE,Toss a coin ...,7.65612E+16,imilanioom,,,
,2020-01-07,FALSE,,,,214.3,1238,8,292030,25,TRUE,best game ever tbh,7.65612E+16,BRO | Sir Dovakhiin,,,
,2020-01-07,FALSE,,,,19.2,1238,9,292030,17,TRUE,Very good immersive storytelling. Lives up to expectations.,7.65612E+16,gurkins2004,,,
,2020-01-07,FALSE,,,,62.3,1239,0,292030,114,TRUE,yea,,Poettjus,,,
,2020-01-07,FALSE,,,,12.3,1239,1,292030,205,TRUE,♥♥♥♥,7.65612E+16,The Entire Canadian  Rowing Team,,,
,2020-01-07,FALSE,,,,155.5,1239,2,292030,37,TRUE,200 hr incuming,,ANAAAAA will always love youuu,,,
,2020-01-07,FALSE,,,,32.6,1239,3,292030,243,TRUE,"Best game of last decade, bar none.",,LickThis,,,
,2020-01-07,FALSE,,,,30.4,1239,4,292030,5,TRUE,the best game ever,,YaDaDaDaDaDaDaDa,,,
,2020-01-07,FALSE,,,,65.1,1239,5,292030,48,TRUE,great,,GurraGurka,,,
,2020-01-07,FALSE,,,,26.5,1239,6,292030,43,TRUE,its good,,Run3,,,
,2020-01-07,FALSE,,,,170.9,1239,7,292030,227,TRUE,Possibly one of the greatest RPGs I've ever played hands down.,,Tegaric,,,
,2020-01-07,FALSE,,,,105.7,1239,8,292030,14,TRUE,good !,7.65612E+16,Kitty,,,
,2020-01-07,FALSE,,,,154.3,1239,9,292030,3,TRUE,"best game, story is awesome, graphics and controls super good and over all its a ♥♥♥♥ing awesome game",7.65612E+16,Assassin007,,,
,2020-01-07,FALSE,,,,68.5,1240,0,292030,56,TRUE,Long-time fan of the series and the developer. I enjoy the depth that the different monsters bring to the game.,,Luiginomp,,,
,2020-01-07,FALSE,,,,50.8,1240,1,292030,46,TRUE,"Best game i've ever played always new stuff to explore, like RPG games? This is a must have.",7.65612E+16,BaDLimonS,,,
,2020-01-07,FALSE,,,,7.7,1240,2,292030,72,TRUE,BUY IT! Then Toss a Coin to your Witcher!,7.65612E+16,Alder King,,,
,2020-01-07,FALSE,,,,220.5,1240,3,292030,15,TRUE,What can I say that hasn't been said better already? Best game ever. Period.,,mikerd09,,,
Product received for free,2020-01-07,FALSE,,,,531.8,1240,4,292030,46,TRUE,Ja,7.65612E+16,SHeRuFF,,,
,2020-01-07,FALSE,,,,104.4,1240,5,292030,24,TRUE,nice,7.65612E+16,crescent-86,,,
,2020-01-07,FALSE,,,,22.5,1240,6,292030,16,TRUE,bes,,???,,,
,2020-01-07,FALSE,,,,432.1,1240,7,292030,31,TRUE,"Excellent writing and voice acting, Main Quest Lines are top tier, memorable soundtrack and cast of characters, insane amount of content (both DLC and base game), side quests and contracts have insane amount of detail and choices that most other games dont even have in their main quests. This is the type of RPG we'll all remember in 10 years with the same nostalgia we feel about KOTOR, Dragon age and Mass Effect.",7.65612E+16,Yaidan,,,
,2020-01-07,FALSE,,,,57.6,1240,8,292030,105,TRUE,Just buy it. Combat can be a bit clunky at times but overall a great game.,7.65612E+16,prateek729,,,
,2020-01-07,FALSE,,,,227.8,1240,9,292030,83,TRUE,"Favorite game of the last decade, possibly my favorite game of all time. The Witcher Netflix made got me hyped, so I'm replaying it again.",7.65612E+16,Rohost,,,
,2020-01-07,FALSE,,,,85.7,1241,0,292030,45,TRUE,epicness,7.65612E+16,CyberThrill,,,
,2020-01-07,FALSE,,,,37.6,1241,1,292030,220,TRUE,yo,,doose,,,
,2020-01-07,FALSE,,,,72.8,1241,2,292030,197,TRUE,It good,,Rostex,,,
,2020-01-07,FALSE,,,,136.3,1241,3,292030,38,TRUE,best game of the decade,,Gabriel Angelos,,,
,2020-01-07,FALSE,,,,80.1,1241,4,292030,34,TRUE,10,7.65612E+16,Quan Mech,,,
,2020-01-07,FALSE,,,,134.7,1241,5,292030,81,TRUE,IS GUD,7.65612E+16,Luiiiss,,,
,2020-01-07,FALSE,,,,56.7,1241,6,292030,77,TRUE,"Amazing story, incredible immersiveness, and pretty decent gameplay.",,RectumRipper,,,
,2020-01-07,FALSE,,,,24.8,1241,7,292030,63,TRUE,geraldo good,7.65612E+16,Holocaust Highlight Reel,,,
,2020-01-07,FALSE,,,,47.3,1241,8,292030,177,TRUE,So good I regret pirating it.,,CondomBreaker,,,
,2020-01-07,FALSE,,,,30.5,1241,9,292030,82,TRUE,its very windy,,porkchucker,,,
